method,seed,query,ro,parent_r2,child_r2
BIF (hot),9848369,15,0.9780819282765045,0.36453660200477694,0.22467268308165703
BIF (hot),9848369,16,0.9867235130627002,0.35980860305714973,0.24633239781407473
BIF (hot),9848369,17,0.9780819282765045,0.36558539506225124,0.23484440126555983
BIF (hot),9848369,18,0.9716551849122617,0.3715571135167425,0.24416631036407827
BIF (hot),9848369,19,0.9867235130627002,0.37085072289638243,0.2335518213649208
Laferriere (hot),9049607,0,0.9403933039871766,0.0,0.0
Laferriere (hot),9049607,1,0.9403933039871766,0.0,0.0
Laferriere (hot),9049607,2,0.9403933039871766,0.0,0.0
Laferriere (hot),9049607,3,0.9401933170134235,0.016272352466440407,0.3343392760673969
Laferriere (hot),9049607,4,0.9299138121514008,0.02823673459346853,0.3343392760673969
Laferriere (hot),9049607,5,0.9299138121514008,0.045277229737794085,0.3343392760673969
Laferriere (hot),9049607,6,0.9299138121514008,0.47828676073824383,0.3343392760673969
Laferriere (hot),9049607,7,0.8849716359597481,0.4930168268378647,0.3343392760673969
Laferriere (hot),9049607,8,0.8966468491260778,0.4936860625429233,0.3343392760673969
Laferriere (hot),9049607,9,0.8966468491260778,0.4920882391134313,0.3343392760673969
Laferriere (hot),9049607,10,0.9309004731360817,0.49972139255380005,0.3343392760673969
Laferriere (hot),9049607,11,0.9309004731360817,0.5181314793467054,0.3343392760673969
Laferriere (hot),9049607,12,0.9309004731360817,0.47176302152415667,0.3343392760673969
Laferriere (hot),9049607,13,0.9360414471105883,0.46941248196455143,0.3343392760673969
Laferriere (hot),9049607,14,0.9360414471105883,0.46628628659625804,0.3343392760673969
Laferriere (hot),9049607,15,0.9360414471105883,0.4624982553637254,0.3343392760673969
Laferriere (hot),9049607,16,0.9360414471105883,0.47222373291586495,0.3343392760673969
Laferriere (hot),9049607,17,0.9360414471105883,0.46535450618106533,0.3343392760673969
Laferriere (hot),9049607,18,0.9277939049626113,0.45179780344602394,0.3343392760673969
Laferriere (hot),9049607,19,0.9640599403338245,0.4353842437164201,0.3343392760673969
Laferriere (hot),2402697,0,0.4547292385934998,0.0,0.0
Laferriere (hot),2402697,1,0.4547292385934998,0.0,0.0
Laferriere (hot),2402697,2,0.4547292385934998,0.0,0.0
Laferriere (hot),2402697,3,0.9401933170134235,0.055618749108380404,0.017204855783319914
Laferriere (hot),2402697,4,0.9401933170134235,0.12553200244801158,0.017204855783319914
Laferriere (hot),2402697,5,0.8692995191632016,0.19192897000432513,0.017204855783319914
Laferriere (hot),2402697,6,0.8817488380891294,0.20734090356574314,0.017204855783319914
Laferriere (hot),2402697,7,0.8817488380891294,0.3123591525886926,0.017204855783319914
Laferriere (hot),2402697,8,0.8692995191632016,0.4163104013062617,0.017204855783319914
Laferriere (hot),2402697,9,0.8692995191632016,0.45836475144923794,0.017204855783319914
Laferriere (hot),2402697,10,0.8692995191632016,0.46794488659641964,0.017204855783319914
Laferriere (hot),2402697,11,0.8692995191632016,0.46906146627302214,0.017204855783319914
Laferriere (hot),2402697,12,0.8692995191632016,0.570500784668831,0.017204855783319914
Laferriere (hot),2402697,13,0.8849716359597481,0.5461161989408164,0.017204855783319914
Laferriere (hot),2402697,14,0.8876967364032423,0.542549260079873,0.017204855783319914
Laferriere (hot),2402697,15,0.8876967364032423,0.5454346761059331,0.017204855783319914
Laferriere (hot),2402697,16,0.8876967364032423,0.5467176975647772,0.017204855783319914
Laferriere (hot),2402697,17,0.8876967364032423,0.5477467831258126,0.017204855783319914
Laferriere (hot),2402697,18,0.8876967364032423,0.554092781942111,0.017204855783319914
Laferriere (hot),2402697,19,0.8876967364032423,0.5310727391770633,0.017204855783319914
Laferriere (hot),6510749,0,0.1719437966972446,0.0,0.0
Laferriere (hot),6510749,1,0.1719437966972446,0.0,0.0
Laferriere (hot),6510749,2,0.1719437966972446,0.0,0.0
Laferriere (hot),6510749,3,0.567173868390065,0.0008846170536928306,0.039926239177948304
Laferriere (hot),6510749,4,0.9309004731360817,0.000973792468978564,0.039926239177948304
Laferriere (hot),6510749,5,0.9640201519661352,0.0011089931670667263,0.039926239177948304
Laferriere (hot),6510749,6,0.9640201519661352,0.07645264488533213,0.039926239177948304
Laferriere (hot),6510749,7,0.8891758624816023,0.06979654264042152,0.039926239177948304
Laferriere (hot),6510749,8,0.9376406306109454,0.19396758680230697,0.039926239177948304
Laferriere (hot),6510749,9,0.8846065708628632,0.24821389203324531,0.039926239177948304
Laferriere (hot),6510749,10,0.8891758624816023,0.3164676034605424,0.039926239177948304
Laferriere (hot),6510749,11,0.8849716359597481,0.3293057101636775,0.039926239177948304
Laferriere (hot),6510749,12,0.8849716359597481,0.33163698176722173,0.039926239177948304
Laferriere (hot),6510749,13,0.8849716359597481,0.4028757138695222,0.039926239177948304
Laferriere (hot),6510749,14,0.8849716359597481,0.4533079596536604,0.039926239177948304
Laferriere (hot),6510749,15,0.8849716359597481,0.45614254513221847,0.039926239177948304
Laferriere (hot),6510749,16,0.8849716359597481,0.4626346459853805,0.039926239177948304
Laferriere (hot),6510749,17,0.9309004731360817,0.4687620837079743,0.039926239177948304
Laferriere (hot),6510749,18,0.9309004731360817,0.4704774494223341,0.039926239177948304
Laferriere (hot),6510749,19,0.9309004731360817,0.5207520361847507,0.039926239177948304
Laferriere (hot),758529,0,0.9241945255359973,0.0,0.0
Laferriere (hot),758529,1,0.9241945255359973,0.0,0.0
Laferriere (hot),758529,2,0.9241945255359973,0.0,0.0
Laferriere (hot),758529,3,0.446665267472359,0.00480656420870124,0.20387170868974702
Laferriere (hot),758529,4,0.446665267472359,0.18178481704265842,0.20387170868974702
Laferriere (hot),758529,5,0.446665267472359,0.11635772209164169,0.20387170868974702
Laferriere (hot),758529,6,0.9909144723573827,0.13384962025449293,0.20387170868974702
Laferriere (hot),758529,7,0.9909144723573827,0.38267038980465656,0.20387170868974702
Laferriere (hot),758529,8,0.9909144723573827,0.4347637578645474,0.20387170868974702
Laferriere (hot),758529,9,0.9909144723573827,0.33170705172116816,0.20387170868974702
Laferriere (hot),758529,10,0.9734690072514017,0.3497557175001552,0.20387170868974702
Laferriere (hot),758529,11,0.9734690072514017,0.42637563286225744,0.20387170868974702
Laferriere (hot),758529,12,0.9610922753024329,0.43903762560269755,0.20387170868974702
Laferriere (hot),758529,13,0.8874157747424267,0.5117325223092793,0.20387170868974702
Laferriere (hot),758529,14,0.9184406762294373,0.5085697344270832,0.20387170868974702
Laferriere (hot),758529,15,0.9184406762294373,0.5213608878764096,0.20387170868974702
Laferriere (hot),758529,16,0.8874157747424267,0.5331059672629863,0.20387170868974702
Laferriere (hot),758529,17,0.9184406762294373,0.5499921306676447,0.20387170868974702
Laferriere (hot),758529,18,0.9647593621889378,0.5599806394873088,0.20387170868974702
Laferriere (hot),758529,19,0.974519541314212,0.5612694274837916,0.20387170868974702
Laferriere (hot),3523986,0,0.9297860793089677,0.0,0.0
Laferriere (hot),3523986,1,0.9297860793089677,0.0,0.0
Laferriere (hot),3523986,2,0.9297860793089677,0.0,0.0
Laferriere (hot),3523986,3,0.732502451208424,0.01636446598827251,0.09999600639066433
Laferriere (hot),3523986,4,0.732502451208424,0.030963561199398602,0.09999600639066433
Laferriere (hot),3523986,5,0.974519541314212,0.026151691420245902,0.09999600639066433
Laferriere (hot),3523986,6,0.8881912917675344,0.06832761638366322,0.09999600639066433
Laferriere (hot),3523986,7,0.8881912917675344,0.02238152372744904,0.09999600639066433
Laferriere (hot),3523986,8,0.9304729262558386,0.1397936642212303,0.09999600639066433
Laferriere (hot),3523986,9,0.9304729262558386,0.27719971465816157,0.09999600639066433
Laferriere (hot),3523986,10,0.8817488380891294,0.29445457933902286,0.09999600639066433
Laferriere (hot),3523986,11,0.9304729262558386,0.2898618120589656,0.09999600639066433
Laferriere (hot),3523986,12,0.9304729262558386,0.20498291231222812,0.09999600639066433
Laferriere (hot),3523986,13,0.9304729262558386,0.18829804598847,0.09999600639066433
Laferriere (hot),3523986,14,0.9304729262558386,0.23524460490179883,0.09999600639066433
Laferriere (hot),3523986,15,0.9304729262558386,0.46096536851751213,0.09999600639066433
Laferriere (hot),3523986,16,0.9309004731360817,0.4653565260156673,0.09999600639066433
Laferriere (hot),3523986,17,0.9299138121514008,0.4713142855314208,0.09999600639066433
Laferriere (hot),3523986,18,0.9299138121514008,0.4706769850835452,0.09999600639066433
Laferriere (hot),3523986,19,0.9299138121514008,0.46835759491542783,0.09999600639066433
Laferriere (hot),3224638,0,0.9299138121514008,0.0,0.0
Laferriere (hot),3224638,1,0.9299138121514008,0.0,0.0
Laferriere (hot),3224638,2,0.9299138121514008,0.0,0.0
Laferriere (hot),3224638,3,0.8363675985581234,0.021385901252427484,0.29102535204656177
Laferriere (hot),3224638,4,0.9299138121514008,0.3385906024532067,0.29102535204656177
Laferriere (hot),3224638,5,0.9299138121514008,0.3483386387739143,0.29102535204656177
Laferriere (hot),3224638,6,0.8849716359597481,0.3803772255989349,0.29102535204656177
Laferriere (hot),3224638,7,0.9309004731360817,0.45675881433202425,0.29102535204656177
Laferriere (hot),3224638,8,0.8849716359597481,0.47077850281274697,0.29102535204656177
Laferriere (hot),3224638,9,0.8849716359597481,0.5043708409989109,0.29102535204656177
Laferriere (hot),3224638,10,0.8966468491260778,0.5124606152266721,0.29102535204656177
Laferriere (hot),3224638,11,0.9647593621889378,0.44309112916421184,0.29102535204656177
Laferriere (hot),3224638,12,0.974519541314212,0.4102341682659206,0.29102535204656177
Laferriere (hot),3224638,13,0.974519541314212,0.41009280321132663,0.29102535204656177
Laferriere (hot),3224638,14,0.974519541314212,0.46731164157736804,0.29102535204656177
Laferriere (hot),3224638,15,0.8966468491260778,0.45140364227444435,0.29102535204656177
Laferriere (hot),3224638,16,0.974519541314212,0.4563031199229143,0.29102535204656177
Laferriere (hot),3224638,17,0.974519541314212,0.47582997046001807,0.29102535204656177
Laferriere (hot),3224638,18,0.974519541314212,0.4200739004856407,0.29102535204656177
Laferriere (hot),3224638,19,0.8881912917675344,0.4159565399090327,0.29102535204656177
Laferriere (hot),9729091,0,0.94895077868039,0.0,0.0
Laferriere (hot),9729091,1,0.94895077868039,0.0,0.0
Laferriere (hot),9729091,2,0.94895077868039,0.0,0.0
Laferriere (hot),9729091,3,0.567173868390065,0.13109290163717296,0.20835483733356058
Laferriere (hot),9729091,4,0.9672534211605577,0.1596236405343279,0.20835483733356058
Laferriere (hot),9729091,5,0.8817488380891294,0.08815142889270812,0.20835483733356058
Laferriere (hot),9729091,6,0.8817488380891294,0.06246850938760511,0.20835483733356058
Laferriere (hot),9729091,7,0.9647593621889378,0.310783754344076,0.20835483733356058
Laferriere (hot),9729091,8,0.9647593621889378,0.3654885577588486,0.20835483733356058
Laferriere (hot),9729091,9,0.9647593621889378,0.1977906925103205,0.20835483733356058
Laferriere (hot),9729091,10,0.8966468491260778,0.19628975295680837,0.20835483733356058
Laferriere (hot),9729091,11,0.8966468491260778,0.18899504539920503,0.20835483733356058
Laferriere (hot),9729091,12,0.8966468491260778,0.20162823975157382,0.20835483733356058
Laferriere (hot),9729091,13,0.8966468491260778,0.36482220108434493,0.20835483733356058
Laferriere (hot),9729091,14,0.8966468491260778,0.3829513287859563,0.20835483733356058
Laferriere (hot),9729091,15,0.8849716359597481,0.4004634195568034,0.20835483733356058
Laferriere (hot),9729091,16,0.8849716359597481,0.40152895931079874,0.20835483733356058
Laferriere (hot),9729091,17,0.8849716359597481,0.4084607888285755,0.20835483733356058
Laferriere (hot),9729091,18,0.8849716359597481,0.40936815118333036,0.20835483733356058
Laferriere (hot),9729091,19,0.8849716359597481,0.400823671961603,0.20835483733356058
Laferriere (hot),5830471,0,0.417248636171651,0.0,0.0
Laferriere (hot),5830471,1,0.417248636171651,0.0,0.0
Laferriere (hot),5830471,2,0.417248636171651,0.0,0.0
Laferriere (hot),5830471,3,0.9304729262558386,0.021820057731562717,0.4360617081846089
Laferriere (hot),5830471,4,0.9304729262558386,0.11094223660155342,0.4360617081846089
Laferriere (hot),5830471,5,0.8966468491260778,0.1430763606179494,0.4360617081846089
Laferriere (hot),5830471,6,0.8966468491260778,0.24255685140311972,0.4360617081846089
Laferriere (hot),5830471,7,0.8817488380891294,0.15809715376205263,0.4360617081846089
Laferriere (hot),5830471,8,0.8817488380891294,0.19657943419050242,0.4360617081846089
Laferriere (hot),5830471,9,0.8817488380891294,0.28672985160345105,0.4360617081846089
Laferriere (hot),5830471,10,0.8817488380891294,0.27342185839015065,0.4360617081846089
Laferriere (hot),5830471,11,0.8817488380891294,0.33167373488337976,0.4360617081846089
Laferriere (hot),5830471,12,0.9672534211605577,0.2732661515012881,0.4360617081846089
Laferriere (hot),5830471,13,0.9586962926268088,0.2754131664149419,0.4360617081846089
Laferriere (hot),5830471,14,0.9631863603265466,0.2814017418448835,0.4360617081846089
Laferriere (hot),5830471,15,0.9625647644387506,0.3294973284509941,0.4360617081846089
Laferriere (hot),5830471,16,0.9636233267383743,0.37568642539782426,0.4360617081846089
Laferriere (hot),5830471,17,0.9544994020228388,0.3600152811287838,0.4360617081846089
Laferriere (hot),5830471,18,0.9666042523400247,0.3676579767769906,0.4360617081846089
Laferriere (hot),5830471,19,0.9544994020228388,0.4966842810854417,0.4360617081846089
Laferriere (hot),5343420,0,0.46495707915543266,0.0,0.0
Laferriere (hot),5343420,1,0.46495707915543266,0.0,0.0
Laferriere (hot),5343420,2,0.46495707915543266,0.0,0.0
Laferriere (hot),5343420,3,0.9297860793089677,0.012851443679469504,0.3447860894216956
Laferriere (hot),5343420,4,0.9092015736089728,0.1592500030186313,0.3447860894216956
Laferriere (hot),5343420,5,0.8849716359597481,0.3496646615367139,0.3447860894216956
Laferriere (hot),5343420,6,0.8849716359597481,0.4000329506584564,0.3447860894216956
Laferriere (hot),5343420,7,0.8849716359597481,0.5095581318810508,0.3447860894216956
Laferriere (hot),5343420,8,0.8849716359597481,0.5048697937372659,0.3447860894216956
Laferriere (hot),5343420,9,0.8849716359597481,0.515285341831103,0.3447860894216956
Laferriere (hot),5343420,10,0.8849716359597481,0.5036949785040808,0.3447860894216956
Laferriere (hot),5343420,11,0.8931259946426231,0.49462849225221545,0.3447860894216956
Laferriere (hot),5343420,12,0.8966635979186337,0.527259871486046,0.3447860894216956
Laferriere (hot),5343420,13,0.8966635979186337,0.530733257454292,0.3447860894216956
Laferriere (hot),5343420,14,0.8891758624816023,0.533563365495385,0.3447860894216956
Laferriere (hot),5343420,15,0.8966635979186337,0.5520316668323606,0.3447860894216956
Laferriere (hot),5343420,16,0.9552609528449328,0.5498416527402722,0.3447860894216956
Laferriere (hot),5343420,17,0.9552609528449328,0.5484396861672163,0.3447860894216956
Laferriere (hot),5343420,18,0.9588240321261545,0.5466733614438426,0.3447860894216956
Laferriere (hot),5343420,19,0.9620248422138591,0.5516353418534458,0.3447860894216956
Laferriere (hot),2417321,0,0.9556242738306693,0.0,0.0
Laferriere (hot),2417321,1,0.9556242738306693,0.0,0.0
Laferriere (hot),2417321,2,0.9556242738306693,0.0,0.0
Laferriere (hot),2417321,3,0.27422513135819715,0.0345260542147233,0.22533924765818156
Laferriere (hot),2417321,4,0.9309004731360817,0.28627204648919985,0.22533924765818156
Laferriere (hot),2417321,5,0.8876967364032423,0.2816940559544056,0.22533924765818156
Laferriere (hot),2417321,6,0.8849716359597481,0.32637610813703766,0.22533924765818156
Laferriere (hot),2417321,7,0.8849716359597481,0.35112379874403393,0.22533924765818156
Laferriere (hot),2417321,8,0.8849716359597481,0.3816854509228438,0.22533924765818156
Laferriere (hot),2417321,9,0.8876967364032423,0.31145969080268715,0.22533924765818156
Laferriere (hot),2417321,10,0.910333435175223,0.3186183321302791,0.22533924765818156
Laferriere (hot),2417321,11,0.9309004731360817,0.36480119209839684,0.22533924765818156
Laferriere (hot),2417321,12,0.910333435175223,0.44347528949810516,0.22533924765818156
Laferriere (hot),2417321,13,0.910333435175223,0.44384862265000335,0.22533924765818156
Laferriere (hot),2417321,14,0.910333435175223,0.4451812772761491,0.22533924765818156
Laferriere (hot),2417321,15,0.910333435175223,0.4457507836895449,0.22533924765818156
Laferriere (hot),2417321,16,0.910333435175223,0.43832859067790525,0.22533924765818156
Laferriere (hot),2417321,17,0.9401933170134235,0.44894884968071147,0.22533924765818156
Laferriere (hot),2417321,18,0.9254021028282133,0.4425127294769378,0.22533924765818156
Laferriere (hot),2417321,19,0.9254021028282133,0.525774688439215,0.22533924765818156
Laferriere (hot),9891788,0,0.9480286830927676,0.0,0.0
Laferriere (hot),9891788,1,0.9480286830927676,0.0,0.0
Laferriere (hot),9891788,2,0.9480286830927676,0.0,0.0
Laferriere (hot),9891788,3,0.27422513135819715,0.28636713918499795,0.09690448880155904
Laferriere (hot),9891788,4,0.8849716359597481,0.26661463307710576,0.09690448880155904
Laferriere (hot),9891788,5,0.9552609528449328,0.31883709882341565,0.09690448880155904
Laferriere (hot),9891788,6,0.9552609528449328,0.3895211398036044,0.09690448880155904
Laferriere (hot),9891788,7,0.8966468491260778,0.39635577141285794,0.09690448880155904
Laferriere (hot),9891788,8,0.8966468491260778,0.47561984178726036,0.09690448880155904
Laferriere (hot),9891788,9,0.9647593621889378,0.5246503271268822,0.09690448880155904
Laferriere (hot),9891788,10,0.9647593621889378,0.5344341046178409,0.09690448880155904
Laferriere (hot),9891788,11,0.9647593621889378,0.5290716149614866,0.09690448880155904
Laferriere (hot),9891788,12,0.9647593621889378,0.5400150874444579,0.09690448880155904
Laferriere (hot),9891788,13,0.9647593621889378,0.5068861081963448,0.09690448880155904
Laferriere (hot),9891788,14,0.974519541314212,0.5051491186848258,0.09690448880155904
Laferriere (hot),9891788,15,0.974519541314212,0.5112253300226831,0.09690448880155904
Laferriere (hot),9891788,16,0.974519541314212,0.5088673422613004,0.09690448880155904
Laferriere (hot),9891788,17,0.974519541314212,0.5086351403463959,0.09690448880155904
Laferriere (hot),9891788,18,0.974519541314212,0.49592229658797843,0.09690448880155904
Laferriere (hot),9891788,19,0.9767183262625381,0.4979515364132019,0.09690448880155904
Laferriere (hot),9314146,0,0.511070898624112,0.0,0.0
Laferriere (hot),9314146,1,0.511070898624112,0.0,0.0
Laferriere (hot),9314146,2,0.511070898624112,0.0,0.0
Laferriere (hot),9314146,3,0.9299138121514008,0.04627496780154058,0.14067045963091243
Laferriere (hot),9314146,4,0.9299138121514008,0.11131704567020327,0.14067045963091243
Laferriere (hot),9314146,5,0.8966468491260778,0.18381285795913654,0.14067045963091243
Laferriere (hot),9314146,6,0.8817488380891294,0.143703992311191,0.14067045963091243
Laferriere (hot),9314146,7,0.8966468491260778,0.44923471045524416,0.14067045963091243
Laferriere (hot),9314146,8,0.8898494488582143,0.48629192480040745,0.14067045963091243
Laferriere (hot),9314146,9,0.8898494488582143,0.4437391115262458,0.14067045963091243
Laferriere (hot),9314146,10,0.8898494488582143,0.4326725189695999,0.14067045963091243
Laferriere (hot),9314146,11,0.8898494488582143,0.3672284815092743,0.14067045963091243
Laferriere (hot),9314146,12,0.8898494488582143,0.3724762953138507,0.14067045963091243
Laferriere (hot),9314146,13,0.9538823461495591,0.3681257210866278,0.14067045963091243
Laferriere (hot),9314146,14,0.9628453732831889,0.383303163705286,0.14067045963091243
Laferriere (hot),9314146,15,0.9628453732831889,0.3957399026207645,0.14067045963091243
Laferriere (hot),9314146,16,0.9538823461495591,0.4103976477305662,0.14067045963091243
Laferriere (hot),9314146,17,0.9538823461495591,0.4578492507659812,0.14067045963091243
Laferriere (hot),9314146,18,0.8900089484884361,0.45469428966253306,0.14067045963091243
Laferriere (hot),9314146,19,0.8900089484884361,0.47028788960803936,0.14067045963091243
Laferriere (hot),9488226,0,0.9401933170134235,0.0,0.0
Laferriere (hot),9488226,1,0.9401933170134235,0.0,0.0
Laferriere (hot),9488226,2,0.9401933170134235,0.0,0.0
Laferriere (hot),9488226,3,0.36072787855959104,0.05046966948742407,0.11083315093198257
Laferriere (hot),9488226,4,0.9781883723118654,0.2307126645205109,0.11083315093198257
Laferriere (hot),9488226,5,0.9563058951010075,0.2523792713484712,0.11083315093198257
Laferriere (hot),9488226,6,0.9563058951010075,0.25039507534375005,0.11083315093198257
Laferriere (hot),9488226,7,0.9672534211605577,0.5346777860424532,0.11083315093198257
Laferriere (hot),9488226,8,0.8881912917675344,0.5286602091987471,0.11083315093198257
Laferriere (hot),9488226,9,0.8881912917675344,0.4844390434331699,0.11083315093198257
Laferriere (hot),9488226,10,0.9647593621889378,0.44559613548916455,0.11083315093198257
Laferriere (hot),9488226,11,0.9299138121514008,0.49424867073013223,0.11083315093198257
Laferriere (hot),9488226,12,0.8881912917675344,0.4907032302674213,0.11083315093198257
Laferriere (hot),9488226,13,0.9299138121514008,0.5011933842235446,0.11083315093198257
Laferriere (hot),9488226,14,0.8881912917675344,0.4824601089721267,0.11083315093198257
Laferriere (hot),9488226,15,0.8881912917675344,0.4819283364720079,0.11083315093198257
Laferriere (hot),9488226,16,0.896907560458215,0.49849071530864514,0.11083315093198257
Laferriere (hot),9488226,17,0.9309004731360817,0.5158861814300298,0.11083315093198257
Laferriere (hot),9488226,18,0.9299138121514008,0.5244106095727655,0.11083315093198257
Laferriere (hot),9488226,19,0.9299138121514008,0.5494938802244386,0.11083315093198257
Laferriere (hot),2697408,0,0.9367066724047479,0.0,0.0
Laferriere (hot),2697408,1,0.9367066724047479,0.0,0.0
Laferriere (hot),2697408,2,0.9367066724047479,0.0,0.0
Laferriere (hot),2697408,3,0.446665267472359,0.012023498496732472,0.38555865143062895
Laferriere (hot),2697408,4,0.9401933170134235,0.24327575394064357,0.38555865143062895
Laferriere (hot),2697408,5,0.8692995191632016,0.2138997166746262,0.38555865143062895
Laferriere (hot),2697408,6,0.878697415781133,0.4160435923432105,0.38555865143062895
Laferriere (hot),2697408,7,0.8817488380891294,0.3886801700666256,0.38555865143062895
Laferriere (hot),2697408,8,0.8817488380891294,0.3676587815671442,0.38555865143062895
Laferriere (hot),2697408,9,0.8817488380891294,0.36406084031258157,0.38555865143062895
Laferriere (hot),2697408,10,0.8817488380891294,0.4053333038815931,0.38555865143062895
Laferriere (hot),2697408,11,0.878697415781133,0.42694523457427697,0.38555865143062895
Laferriere (hot),2697408,12,0.9304729262558386,0.4863329680515529,0.38555865143062895
Laferriere (hot),2697408,13,0.9299138121514008,0.49127212226960953,0.38555865143062895
Laferriere (hot),2697408,14,0.9299138121514008,0.48773831736547674,0.38555865143062895
Laferriere (hot),2697408,15,0.9299138121514008,0.46661193735527784,0.38555865143062895
Laferriere (hot),2697408,16,0.9761333833365118,0.4931708398383346,0.38555865143062895
Laferriere (hot),2697408,17,0.9618517291970011,0.4949703053821962,0.38555865143062895
Laferriere (hot),2697408,18,0.9647593621889378,0.4930688326856109,0.38555865143062895
Laferriere (hot),2697408,19,0.9549796450246527,0.5010518495671371,0.38555865143062895
Laferriere (hot),5135059,0,0.9522904919101735,0.0,0.0
Laferriere (hot),5135059,1,0.9522904919101735,0.0,0.0
Laferriere (hot),5135059,2,0.9522904919101735,0.0,0.0
Laferriere (hot),5135059,3,0.8363675985581234,0.008652356374761682,0.2330777711977159
Laferriere (hot),5135059,4,0.9299138121514008,0.0821567613208339,0.2330777711977159
Laferriere (hot),5135059,5,0.8817488380891294,0.1372316976850779,0.2330777711977159
Laferriere (hot),5135059,6,0.8817488380891294,0.20959844445343084,0.2330777711977159
Laferriere (hot),5135059,7,0.9304729262558386,0.35096768807041917,0.2330777711977159
Laferriere (hot),5135059,8,0.8966468491260778,0.4189329047950167,0.2330777711977159
Laferriere (hot),5135059,9,0.8966468491260778,0.4906078896107156,0.2330777711977159
Laferriere (hot),5135059,10,0.8966468491260778,0.49145614662606535,0.2330777711977159
Laferriere (hot),5135059,11,0.8966468491260778,0.4869994332634766,0.2330777711977159
Laferriere (hot),5135059,12,0.8966468491260778,0.48946454954219804,0.2330777711977159
Laferriere (hot),5135059,13,0.9549796450246527,0.49451336592111284,0.2330777711977159
Laferriere (hot),5135059,14,0.9549796450246527,0.49054268810023727,0.2330777711977159
Laferriere (hot),5135059,15,0.9549796450246527,0.4661103526366382,0.2330777711977159
Laferriere (hot),5135059,16,0.8849716359597481,0.48912186212110664,0.2330777711977159
Laferriere (hot),5135059,17,0.8849716359597481,0.500646899282918,0.2330777711977159
Laferriere (hot),5135059,18,0.9309004731360817,0.5166161937306942,0.2330777711977159
Laferriere (hot),5135059,19,0.9309004731360817,0.5209306327631118,0.2330777711977159
Laferriere (hot),6813578,0,0.9525152559132957,0.0,0.0
Laferriere (hot),6813578,1,0.9525152559132957,0.0,0.0
Laferriere (hot),6813578,2,0.9525152559132957,0.0,0.0
Laferriere (hot),6813578,3,0.511070898624112,0.014288000544517303,0.013064357012575018
Laferriere (hot),6813578,4,0.9525152559132957,0.15267997463032995,0.013064357012575018
Laferriere (hot),6813578,5,0.8849716359597481,0.3252970310798995,0.013064357012575018
Laferriere (hot),6813578,6,0.8849716359597481,0.38015022081678207,0.013064357012575018
Laferriere (hot),6813578,7,0.9309004731360817,0.5087411098408495,0.013064357012575018
Laferriere (hot),6813578,8,0.8692995191632016,0.5376114298716583,0.013064357012575018
Laferriere (hot),6813578,9,0.8966468491260778,0.5122902189637197,0.013064357012575018
Laferriere (hot),6813578,10,0.8966468491260778,0.5140413289272698,0.013064357012575018
Laferriere (hot),6813578,11,0.9552609528449328,0.516039529440257,0.013064357012575018
Laferriere (hot),6813578,12,0.9552609528449328,0.5170347069748483,0.013064357012575018
Laferriere (hot),6813578,13,0.9552609528449328,0.5369778851690553,0.013064357012575018
Laferriere (hot),6813578,14,0.9552609528449328,0.5355828821833625,0.013064357012575018
Laferriere (hot),6813578,15,0.9552609528449328,0.5402032071329397,0.013064357012575018
Laferriere (hot),6813578,16,0.9552609528449328,0.5430419836607879,0.013064357012575018
Laferriere (hot),6813578,17,0.9552609528449328,0.5406083894607074,0.013064357012575018
Laferriere (hot),6813578,18,0.9552609528449328,0.5560103813265836,0.013064357012575018
Laferriere (hot),6813578,19,0.9552609528449328,0.5567966419536936,0.013064357012575018
Laferriere (hot),430826,0,0.5075584451645863,0.0,0.0
Laferriere (hot),430826,1,0.5075584451645863,0.0,0.0
Laferriere (hot),430826,2,0.5075584451645863,0.0,0.0
Laferriere (hot),430826,3,0.9552609528449328,0.22705053824812682,0.040181521672575646
Laferriere (hot),430826,4,0.9552609528449328,0.18707591883139918,0.040181521672575646
Laferriere (hot),430826,5,0.8849716359597481,0.16993385065690675,0.040181521672575646
Laferriere (hot),430826,6,0.9299138121514008,0.26859851063851214,0.040181521672575646
Laferriere (hot),430826,7,0.8966468491260778,0.1505399036905032,0.040181521672575646
Laferriere (hot),430826,8,0.8966468491260778,0.15536090509585912,0.040181521672575646
Laferriere (hot),430826,9,0.8966468491260778,0.270754467140515,0.040181521672575646
Laferriere (hot),430826,10,0.9299138121514008,0.2685667311659572,0.040181521672575646
Laferriere (hot),430826,11,0.9299138121514008,0.3450496458581521,0.040181521672575646
Laferriere (hot),430826,12,0.8874157747424267,0.3472688153495635,0.040181521672575646
Laferriere (hot),430826,13,0.9299138121514008,0.40507157048403253,0.040181521672575646
Laferriere (hot),430826,14,0.8874157747424267,0.40976197761209215,0.040181521672575646
Laferriere (hot),430826,15,0.8874157747424267,0.4131477429027898,0.040181521672575646
Laferriere (hot),430826,16,0.9309004731360817,0.41641520218418326,0.040181521672575646
Laferriere (hot),430826,17,0.9299138121514008,0.4742632205048392,0.040181521672575646
Laferriere (hot),430826,18,0.9299138121514008,0.47854336349673,0.040181521672575646
Laferriere (hot),430826,19,0.9299138121514008,0.47911883290072677,0.040181521672575646
Laferriere (hot),6192331,0,0.9909144723573827,0.0,0.0
Laferriere (hot),6192331,1,0.9909144723573827,0.0,0.0
Laferriere (hot),6192331,2,0.9909144723573827,0.0,0.0
